imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt5489004,Arth - The Destination,Arth - The Destination,2017,2017-12-21,"Drama, Music, Romance",134,Pakistan,Urdu,Shaan Shahid,Shaan Shahid,,"Shaan Shahid, Uzma Hassan, Humaima Malik, Humayun Saeed, Mohib Mirza, Ali Azmat, Attika Choudhary, Shawn Dixon, Emu, Francesca Fraser, Yasir Hussain, Adam Lazarus, Alin Gabriel Pop","A struggling musician meets a writer, whose marriage with her film director husband is in turmoil because of an upcoming actress.",6.1,169,,,$ 29938,,6.0,
tt5490310,Tuintje in mijn hart,Tuintje in mijn hart,2017,2017-03-02,"Comedy, Romance",101,Netherlands,"Dutch, Sranan",Marc Waltman,Lars Boom,Farmhouse Film & TV,"Sanne Langelaar, Jade Olieberg, Juvat Westendorp, Fockeline Ouwerkerk, Sanne Vogel, Mike Libanon, Imanuelle Grives, Leo Alkemade, Beppie Melissen, Edwin Jonker, Pip Pellens, Yannick Jozefzoon, Oscar Aerts, Sergio IJssel, Jetty Mathurin","When a mother reunites her family in Suriname for Christmas, two brothers - one living in Holland, one still in Suriname - have a hard time to get along with each other after a rumor spreads gold was found in their father's land.",5.3,433,,,$ 1905084,,2.0,2.0
tt5490470,Zwischen den Jahren,Zwischen den Jahren,2017,2017-03-16,Drama,97,Germany,"German, Armenian",Lars Henning,Lars Henning,ARTE,"Peter Kurth, Karl Markovics, Catrin Striebeck, Leonardo Nigro, Piet Fuchs, Jonathan Neo Völk, Marko Dyrlich, Paul Faßnacht, Markus Haase, Therese Hämer, Warsama Guled, Cosima Henman, Sermin Kayik, Stephanie Kämmer, Gotthard Lange","Becker is a German ex-con trying to hold down a job as a night watchman, but a chance encounter with the man whose family Becker killed 18 years earlier sends his new life spiraling out of control.",6.4,181,,,,,3.0,11.0
tt5491920,Sethupathi,Sethupathi,2016,2016-02-19,"Action, Thriller",122,India,Tamil,S.U. Arun Kumar,S.U. Arun Kumar,Vansan Movies,"Vijay Sethupathi, Ramya Nambeeshan, Vela Ramamoorthy, Girrish, Master Raghavan","While conducting an investigation into the mysterious death of a fellow officer, a cop's own reputation is questioned when a suspect in his custody is shot.",7.2,2280,,,$ 12617,,4.0,8.0
tt5492260,"Never Steady, Never Still","Never Steady, Never Still",2017,2018-04-20,Drama,112,Canada,English,Kathleen Hepburn,Kathleen Hepburn,Christie Street Creative,"Shirley Henderson, Théodore Pellerin, Mary Galloway, Nicholas Campbell, Jared Abrahamson, Hugo Ateo, Lorne Cardinal, Chilton Crane, Beverley Elliott, Eric Keenleyside, Kelly Metzger, Steven Cree Molison, Sean Owen Roberts, Mel Tuck, Jonathan Whitesell","A mother struggles to take control of her life in the face of advanced Parkinson's disease, while her son battles his sexual and emotional identity amongst the violence of Alberta's oil field work camps.",6.1,334,,,$ 1782,70.0,1.0,26.0
tt5492496,The Combination: Redemption,The Combination: Redemption,2019,2019-02-07,Drama,102,Australia,English,David Field,George Basha,Handshake Films,"David Field, Rahel Romahn, Maha Wilson, George Basha, Taylor Wiese, Neveen Hanna, André de Vanny, Brendan Donoghue, Simon Elrahi, Tony Ryan, Akkshey Caplash, Abbey Aziz, Troy Honeysett, Johnny Nasser, George Kombosas Jr.",Six years on and John is still haunted by the death of his younger brother. The choices he faces will push him to the edge like never before.,4.5,212,,,$ 77743,,53.0,
tt5492502,Cargo,Cargo,2017,2017-09-13,Drama,91,"Belgium, Netherlands, France","Dutch, Flemish, French",Gilles Coulier,"Gilles Coulier, Tom Dupont",De Wereldvrede,"Josse De Pauw, Wennie De Ruyck, Gilles De Schryver, Koen De Sutter, Sebastien Dewaele, Mieke Dobbels, Luc Dufourmont, Roda Fawaz, Sam Louwyck, Mathias Sercu, Roland Van Campenhout, Chiel Vande Vyvere, Wim Willaert","'Cargo' brings the raw story of three brothers who own a family business in the fishery and are trying to save it from destruction. The passion for their profession but also for their loved ones, however, drives them to desperate actions.",6.4,353,,,,,1.0,13.0
tt5492906,HK: Hentai Kamen - Abnormal Crisis,HK: Hentai Kamen - Abnormal Crisis,2016,2016-05-14,"Comedy, Fantasy",119,Japan,Japanese,Yûichi Fukuda,"Keishû Andô, Yûichi Fukuda",,"Osamu Adachi, Hirofumi Arai, Narushi Ikeda, Nana Katase, Katsuya, Naoto Kine, Sarutoki Minagawa, Ayame Misaki, Tsuyoshi Muro, Satoshi Nishikôri, Hitomi Satô, Fumika Shimizu, Ryôhei Suzuki, Haruna Uechi, Kyôsuke Yabe","News about the disappearance of panties is covered every day."" Kyosuke (Ryohei Suzuki) still wears Aiko Completo (Fumika Shimizu) panties to battle evil. Meanwhile, Aiko has mixed emotions ...",5.6,796,,,,,4.0,14.0
tt5493370,Apnée,Apnée,2016,2016-05-01,Comedy,89,France,French,Jean-Christophe Meurisse,Jean-Christophe Meurisse,Ecce Films,"Céline Fuhrer, Thomas Scimeca, Maxence Tual, Jean-Luc Vincent, Claire Bournet, Damien Djordjevic, Alexandre Riccitelli, Solal Bouloudnine, Pascal Sangla, Martin Tual, Vincent Lécuyer, Charlotte Laemmel, Matthias Jacquin, Georges Slowick, André Ramora","Celine, Thomas and Maxence They want to get married, a house, a job, and good children, they ride their quads and fire through a crushed France in search of new landmarks, strewn deserts bipeds and fleeting moments of happiness.",6.1,163,,,$ 91515,,,4.0
tt5493404,Organik Ask Hikayeleri,Organik Ask Hikayeleri,2017,2017,"Comedy, Drama, Romance",87,Turkey,Turkish,Alpgiray M. Ugurlu,Alpgiray M. Ugurlu,MinusGreen Productions,"Ceyda Kasabali, Onur Özaydin, Serah Henesey, Burak Turker, Asli Sahin, Berke Üzrek, Merve Dizdar, Burak Sarimola, Derya Tasbasi, Sadi Celil Cengiz, Melike Öcalan, Taylan Güner, Özge Gürel, Gökhan Alkan, Irem Helvacioglu","Love is complicated.Finding love,is the most complicated of all..",3.7,213,EUR 250000,,$ 33888,,,
tt5493498,Shajahanum Pareekuttiyum,Shajahanum Pareekuttiyum,2016,2016-07-06,Comedy,142,India,Malayalam,Boban Samuel,Y.V. Rajesh,Ashiq Usman Productions,"Kunchacko Boban, Jayasurya, Amala Paul, Aju Varghese, Vijayaraghavan, Suraj Venjaramoodu, Vinaya Prakash, Lena, Baiju Ezhupunna, Nikki Galrani, Irshad, Shaju K.S., Kunchan, Lishoy, Nadirsha",Jiya is a rich girl who has a distinctive personality and has great hopes and dreams. An unfortunate incident shook her life. At this juncture two guys Pranav and Prince enter Jiya's life with definite intentions.,3.8,221,,,,,1.0,2.0
tt5493774,Ausma,Ausma,2015,2015-11-23,Drama,96,"Latvia, Estonia, Poland",Latvian,Laila Pakalnina,Laila Pakalnina,Hargla Company,"Vilis Daudzins, Antons Grauds, Andris Keiss, Liena Smukste, Wiktor Zborowski","Propaganda story about a 'Young Pioneer' Pavel Morozov, who denounced his father to Stalin's secret police and was in turn killed by his own family.",6.4,135,,,,,,4.0
tt5493944,La sirenetta - The Little Mermaid,The Little Mermaid,2018,2018-08-17,"Adventure, Drama, Fantasy",85,USA,English,"Blake Harris, Chris Bouchard","Blake Harris, Hans Christian Andersen",Conglomerate Media,"William Moseley, Poppy Drayton, Loreto Peralta, Armando Gutierrez, Shirley MacLaine, Gina Gershon, Shanna Collins, Chris Yong, Jo Marie Payton, Tom Nowicki, Lexy Kolker, Claire Crosby, Jared Sandler, Hunter Gomez, Antares Davis",A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.,4.2,7872,,$ 147175,$ 2610742,,303.0,11.0
tt5494840,Phuntroo,Phuntroo,2016,2016-03-18,Sci-Fi,142,India,Marathi,Sujay Dahake,Sujay Dahake,Eros International,"Mohan Agashe, Madan Deodhar, Anshuman Joshi, Ketaki Mategaonkar, Aishwarya Mokashi, Rohit Nikam, Shivani Rangole, Ruturaj Shinde, Shivraj Waichal","Vira is a mad genius who is deeply love struck on Anaya. Faced with utter rejection from the love of his life, he creates a breakthrough invention that will cure his loneliness.",5.5,101,,,,,1.0,1.0
tt5495040,Don't Tell,Don't Tell,2017,2017-05-18,"Biography, Crime, Drama",110,Australia,English,Tori Garrett,"Anne Brooksbank, Ursula Cleary",ForniIlo Road,"Jack Thompson, Aden Young, Sara West, Rachel Griffiths, Jacqueline McKenzie, Susie Porter, Gyton Grantley, Robert Taylor, Martin Sacks, Robert Coleby, Leeanna Walsman, Kim Knuckey, Ashlee Lollback, Bryan Probets, Caroline Kennison","With help from a local lawyer, a young abuse survivor finds the courage to speak out when having a voice is her only option.",7.2,236,,,$ 191471,,8.0,7.0
tt5495122,Das letzte Mahl,Das letzte Mahl,2018,2019-01-30,"Drama, History",80,Germany,German,Florian Frerichs,"Florian Frerichs, Stephan Warnatsch",Warnuts Entertainment,"Bruno Eyron, Sharon Brauner, Michael Degen, Daphna Rosenthal, Patrick Mölleken, Mira Elisa Goeres, Bela B., Sandra von Ruffin, Adrian Topol, Judith Hoersch, Charles Brauer, Werner Daehn, Krista Tcherneva, Jan Sosniok, Alexander Gregor",It's January 30th 1933 - the day Hitler comes to power - and the German-Jewish family Glickstein comes together for a family dinner.,8.9,373,,,,,1.0,6.0
tt5495258,Pokkiri Raja,Pokkiri Raja,2016,2016-03-04,Comedy,139,India,Tamil,Ramprakash Rayappa,"Gnanagiri, Ramprakash Rayappa",PTS Films International,"Jiiva, Sibiraj, Hansika Motwani, Munishkanth, Manobala, Mayilsamy, Yogi Babu, Manasa Himavarsha",Sanjeevi loses his job and gets dumped by his girlfriend due to his massive yawns. He goes to a doctor to get himself cured and learns that he has inherited a super power from his great grandfather.,3.5,219,INR 250000000,,$ 11794,,1.0,4.0
tt5495270,Thirunaal,Thirunaal,2016,2016-08-05,"Action, Drama, Romance",137,India,Tamil,Ramnath,Ramnath,Kothandapani Films,"Jiiva, Nayanthara, Karunas, Meenakshi, Sharath Lohitashwa, Gopinath, Joe Malloori, Jayabalan, Ramachandran, Marimuthu, G. Marimuthu","A local rural thug who works for politicians, falls for a girl's love.",4.0,168,,,,,1.0,3.0
tt5495726,Bába z ledu,Bába z ledu,2017,2017-02-23,"Comedy, Drama, Romance",106,"Czech Republic, France, Slovakia",Czech,Bohdan Sláma,Bohdan Sláma,Artileria,"Zuzana Krónerová, Pavel Nový, Daniel Vízek, Václav Neuzil, Marek Daniel, Tatiana Vilhelmová, Petra Spalková, Alena Mihulová, Tadeás Kalcovský, Lubos Veselý, Josef Jezek, Marie Ludvíková, Bozena Cerná, Katerina Kuczová, Karolína Kuczová","Crushing family dynamics have crushed Hana, an old-fashioned, respectable Czech mother, and a recent widow. The arrival of Brona and his sometimes depressed chicken changes the life of everyone, including Brona.",6.8,534,CZK 28000000,,$ 337553,,,21.0
tt5496926,O Vendedor de Sonhos,O Vendedor de Sonhos,2016,2016-12-08,Drama,98,Brazil,Portuguese,Jayme Monjardim,"L.G. Bayão, Augusto Cury",Filmland International,"César Troncoso, Dan Stulbach, Dani Antunes, Nelson Baskeville, Billy Blanco Jr., Marcelo Flores, Stela Freitas, Leonardo Medeiros, Thiago Mendonça, Guilherme Prates, Giselle Prattes, Alex Teix, Marcelo Valle",A disillusioned psychologist tries to commit suicide until he strikes up a friendship with an unlikely savior who teaches him a new way of living.,5.8,930,,,$ 2526180,,3.0,2.0
tt5497458,L'osservatore,The Watcher,2016,2016-11-03,"Horror, Thriller",89,USA,English,Ryan Rothmaier,"Ryan Rothmaier, Ryan Rothmaier",21st Street Films,"Erin Cahill, Edi Gathegi, Denise Crosby, Riley Baron, Kevin Daniels, Tracie Thoms, Obba Babatundé, Sab Shimono, Ruth Williamson, Takayo Fischer, John Billingsley, Caroline Kinsolving, Elle Young, Dave Mitchell","Unaware of its terrible history, a young couple purchases their dream home. But it soon becomes clear that they may not be alone in the house... and that someone -- or something -- is determined to drive them out.",5.4,2790,,,,,15.0,11.0
tt5497852,El año de la plaga,El año de la plaga,2018,2019-05-17,"Adventure, Comedy, Fantasy",96,"Spain, Mexico, Belgium",Spanish,C. Martín Ferrera,"Ángeles Hernández, Miguel Ibáñez Monroy",Zentropa,"Ivan Massagué, Miriam Giovanelli, Sílvia Abril, Sebastián Alba, Eduard Alejandre, Eduard Benito, William Boeva, Òscar Boix, Juanra Bonet, Maaike Cafmeyer, Marta Castellote, Claudia Cervantes, Andrew Chang, Han Coucke, Erhan Demirci",The end of relationship of Victor with Irene and the start of a new one with Lola have aggravated a Peter Pan syndrome he just can't overcome. His existence is suddenly turned on when ...,4.5,132,EUR 2000000,,,,1.0,3.0
tt5500148,Benvenuto in Germania!,Willkommen bei den Hartmanns,2016,2018-05-10,"Comedy, Drama",116,Germany,German,Simon Verhoeven,Simon Verhoeven,Wiedemann & Berg Filmproduktion,"Senta Berger, Heiner Lauterbach, Florian David Fitz, Palina Rojinski, Elyas M'Barek, Eric Kabongo, Uwe Ochsenknecht, Ulrike Kriener, Marinus Hohmann, Eisi Gulp, Thilo Prothmann, Esther Kuhn, Samir Fuchs, Ulla Geiger, Wolfgang M. Bauer","A well-off Munich family offers boarding to a refugee. Diallo from Nigeria soon makes friends among the family members, but they are tested when they have to face racism, bureaucracy and terror suspicions because of him.",6.2,4197,,,$ 28036021,,14.0,32.0
tt5500416,Kanithan,Kanithan,2016,2016-02-26,"Action, Thriller",145,India,Tamil,T. Santhosh,T. Santhosh,V. Creations,"Atharvaa Murali, Catherine Tresa, Tarun Arora, Bhagyaraj, Manobala, Aadukalam Naren, Y.G. Mahendran, Karunakaran, Sunder Ramu, Ashwin Raja, Aadhira Pandilakshmi, Balaji Radhakrishnan, Vignesh Raghavan, Prabu Mani, R.S. Shivaji","Gowtham, an investigative journalist, is arrested by the police for having used fake certificates. With his career at stake, Gowtham uses all his skills to expose the dangerous counterfeiting racket.",5.9,706,,,$ 8782,,4.0,2.0
tt5500468,O Perfume da Memória,O Perfume da Memória,2016,2016-03-03,"Drama, Romance",73,Brazil,Portuguese,Oswaldo Montenegro,"Oswaldo Montenegro, Oswaldo Montenegro",,"Amandha Monteiro, Oswaldo Montenegro, Kamila Pistori, Janaína Salles, Madalena Salles","The Scent of Memory, is the story of love between two women who think life in completely different ways . One knows a secret that can zoom out or both . A magical affinity, threatened by circumstances.",6.8,161,BRL 300,,,,4.0,
tt5501104,Border - Creature di confine,Gräns,2018,2019-03-28,"Crime, Drama, Fantasy",110,"Sweden, Denmark","Swedish, English",Ali Abbasi,"John Ajvide Lindqvist, Ali Abbasi",Meta Film Stockholm,"Eva Melander, Eero Milonoff, Jörgen Thorsson, Ann Petrén, Sten Ljunggren, Kjell Wilhelmsen, Rakel Wärmländer, Andreas Kundler, Matti Boustedt, Tomas Åhnstrand, Josefin Neldén, Henrik Johansson, Ibrahim Faal, Åsa Janson, Donald Högberg",A customs officer who can smell fear develops an unusual attraction to a strange traveler while aiding a police investigation which will call into question her entire existence.,7.0,22543,,$ 771930,$ 2177678,75.0,114.0,184.0
tt5501124,Lapachhapi,Lapachhapi,2017,2017-07-14,"Drama, Horror, Mystery",120,India,Marathi,Vishal Furia,"Archana Kelkar Deshmukh, Vishal Furia",Midas Touch Movies,"Aparna Ambawane, Vikram Gaikwad, Anil Gawas, Dhanashree Khandkar, Sachin More, Usha Naik, Hrudaynath Rane, Pooja Sawant",A new-born Indian baby... An age-old horror practice and the fact how evil are certain human practices,7.4,235,INR 13000000,,,,13.0,3.0
tt5502766,Phillauri,Phillauri,2017,2017-03-24,"Comedy, Drama, Fantasy",138,India,Hindi,Anshai Lal,Anvita Dutt,Clean Slate Films,"Anushka Sharma, Diljit Dosanjh, Suraj Sharma, Mehreen Pirzada, Manav Vij, Salima Raza, Raza Murad, Abhishek Banerjee, Nidhi Bisht, Sunil Mehra, Suparna Marwah, Hobby Dhaliwal, Shabnam Vadhera, Hassan Saad, Shivam Pradhan","A man must marry a tree to ward off threats to his love-life, but the tree turns out to have more spirit than the man bargained for.",6.1,3399,,$ 467596,$ 5805030,,41.0,22.0
tt5502816,U-ri-deul,U-ri-deul,2016,2016-06-16,"Drama, Family",95,South Korea,Korean,Ga-eun Yoon,Ga-eun Yoon,ATO Film,"Soo-In Choi, Hye-in Seol, Lee Seo-Yeon, Joon-woo Choi, Hye Jin Jang","At an age when perhaps friends mean more than moms, 10 year-old Sun is an outcast at school. During summer vacation, she meets Jia, who is new to town. As Sun shows Jia around the ...",7.5,598,,,$ 243825,,4.0,9.0
tt5502946,Barbie avventura stellare,Barbie: Star Light Adventure,2016,2016-09-13,"Animation, Family, Sci-Fi",79,USA,English,"Andrew Tan, Michael Goguen","Kacey Arnold, Kate Boutilier",Nelvana,"Erica Lindbeck, Robbie Daymond, Kimberly Woods, Sarah Anne Williams, Michael Chandler, Dwight Schultz, Ben Bledsoe, Jonathan Lipow, Lucien Dodge, Laura Post, Kayta Thomas, Jelani Imani, Catherine Russell, Tristan Samuel, Aria Capria","Barbie, a space Princess, sees her world rapidly change when the stars in the sky begin to fade away. On her fascinating voyage to a new planet, she joins forces with a special rescue team. Is cosmic Barbie the hero the universe needs?",5.9,559,,,$ 1216246,,8.0,3.0
tt5503266,Gwi-hyang,Gwi-hyang,2016,2016-02-24,Drama,127,South Korea,"Korean, English",Cho Jung-Rae,"Jung-a Jo, Cho Jung-Rae",JO Entertainment,"Su-ryun Baek, Soon-Hyoung Cha, Park Choong-Hwan, In-gi Jeong, Yoon Jeong-ro, Yoon-jae Ji, Han-na Kang, Si-eun Kim, Seo Mi-Ji, Jung Moo-Song, Ji-hye Oh, Geun-soo Park, Choi Ri, Hong Se-na, Son Sook","Two Korean girls, Jung-Min (14) and Young-hee (15) are kidnapped by the Japanese Imperial Army and taken to a 'Comfort Station' in China. There, they join other kidnapped girls in serving ...",6.3,443,$ 1960000,$ 125616,$ 23857217,,3.0,3.0
tt5503472,Gone Are the Days,Gone Are the Days,2018,2018-03-16,"Action, Drama, Western",99,USA,English,Mark Landre Gould,Gregory M. Tucker,Oculi Entertainment,"Lance Henriksen, Tom Berenger, Billy Lush, Meg Steedle, Steve Railsback, Danny Trejo, Jamie McShane, Lulu Wilson, Jackson A. Dunn, Carter Hastings, Nellie Barnett, Steven M. Porter, Shawn Patrick Nash, Lee Ellis, Wes Robertson","Aged, ill, and unable to reconcile the man he was to who he has become, Flynn is hell-bent on exiting this life in a blaze of glory.",5.2,854,,,,,41.0,1.0
tt5503686,Le ragazze di Wall Street,Hustlers,2019,2019-11-07,"Comedy, Crime, Drama",110,USA,"English, Russian",Lorene Scafaria,"Lorene Scafaria, Jessica Pressler",Annapurna Pictures,"Constance Wu, Jennifer Lopez, Julia Stiles, Mette Towley, Wai Ching Ho, Emma Batiz, Vanessa Aspillaga, Jay Oakerson, Trace Lysette, Marcy Richardson, Keke Palmer, Mercedes Ruehl, Lili Reinhart, G-Eazy, Cardi B","Inspired by the viral New York Magazine article, Hustlers follows a crew of savvy former strip club employees who band together to turn the tables on their Wall Street clients.",6.3,76903,$ 20000000,$ 104963598,$ 157563598,79.0,700.0,266.0
tt5503688,L'ultima discesa,6 Below: Miracle on the Mountain,2017,2018-02-08,"Adventure, Biography, Drama",98,USA,English,Scott Waugh,"Madison Turner, Eric LeMarque",Dune Entertainment,"Josh Hartnett, Mira Sorvino, Sarah Dumont, Kale Culley, Jason Cottle, Austin R. Grant, Nathan Stevens, Marty McSorely, Sean Pilz, Vashi Nedomansky, Joey Miyashima, David H. Stevens, Beth Waugh, R. Curt Kelsey, Judi Carpenter","An adrenaline seeking snowboarder gets lost in a massive winter storm in the back country of the High Sierras where he is pushed to the limits of human endurance and forced to battle his own personal demons as he fights for survival....""",5.7,6100,,$ 14838,$ 1174465,40.0,33.0,31.0
tt5503824,Ballad in Blood,Ballad in Blood,2016,2016-10-14,Horror,93,Italy,English,Ruggero Deodato,"Ruggero Deodato, Jacopo Mazzuoli",Bell Film,"Rebecca Di Maio, Roger Garth, Ernesto Mahieux, Carlotta Morelli, Gabriele Rossi, Noemi Smorra, Edward Williams","It's the day after Halloween. Jacopo and Duke wake up in the apartment of two girls: Lenka, the Czech Republic, and Elizabeth, English, both in Italy thanks to the Erasmus project. The dawn...",3.8,316,,,,,7.0,15.0
